business_unit,lead_contact,title,job_level,industry,team,channel,lead_product,sales_qualified
business_unit_2,Lead,"Director, Value, Evidence, and Outcome Oncology",,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_2,Lead,Principal Research Scientist,,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_2,Lead,Vice President,,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_2,Lead,"Senior Manager-Analytics, Reporting, and Data Science",,Consulting Services,team_8,Webinar,product_19,0
business_unit_2,Lead,"Senior Lead Director, RWE and Heor, Medical Affairs",,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_2,Lead,Associate Director,,Medical Device Manufacturer,team_8,Webinar,product_19,0
business_unit_2,Lead,Vice President,,Other,team_8,Webinar,product_19,0
business_unit_2,Contact,Senior Director Real World Evidence Inflammation,Director-Level,Pharmaceutical,team_8,Webinar,product_19,1
business_unit_2,Lead,Medical Officer / Program Manager,,Consulting Services,team_8,Webinar,product_19,0
business_unit_2,Contact,Director,Director-Level,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_2,Lead,Senior Director,,,team_8,Webinar,product_19,0
business_unit_2,Lead,Senior Director,,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_2,Contact,Head of Global Epidemiology and Real World Evidence,Director-Level,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_2,Contact,"Senior Director, Health Economics and Outcomes Research",Director-Level,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_2,Contact,"Associate Director, Health Economics, Outcomes Research",Director-Level,Pharmaceutical,team_8,Webinar,product_19,1
business_unit_4,Contact,Vice President of Pharmacy,VP-Level,Pharmacy,team_11,Survey,product_60,0
business_unit_1,Contact,"President, Physician Network",C-Level,Hospital,team_4,Demo Request,product_7,0
business_unit_4,Contact,"Senior VP, Pharmacy Services",VP-Level,Pharmacy,team_11,Survey,product_60,0
business_unit_1,Lead,Agent,,Other Ambulatory Provider,team_3,Web Chat,product_4,1
business_unit_1,Lead,Director of Clinical Informatics,,Assisted Living Facility,team_1,Survey,product_24,0
business_unit_1,Lead,Administrator,Director-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Contact,Director of Food & Nutrition Services,,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Contact,,,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Lead,RN,,Consulting Services,team_1,Survey,product_49,0
business_unit_1,Lead,DON,,Assisted Living Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Administrator,Director-Level,Assisted Living Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Executive Director,,Assisted Living Facility,team_1,Survey,product_49,0
business_unit_1,Lead,CEO,,Assisted Living Facility,team_1,Survey,product_24,0
business_unit_1,Contact,Consultant,,Skilled Nursing Facility,team_1,Survey,product_24,0
business_unit_1,Lead,Owner/Principal,,Home Health,team_1,Survey,product_49,1
business_unit_1,Lead,Clinical Coordinator,,Hospital,team_4,Survey,product_49,0
business_unit_1,Contact,Administrator,Director-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Administrator,Director-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Administrator,,Assisted Living Facility,team_1,Survey,product_24,0
business_unit_1,Contact,Administrator,Director-Level,Assisted Living Facility,team_1,Survey,product_49,0
business_unit_1,Lead,sr operational trainer,,Software Vendor,team_1,Survey,product_49,0
business_unit_1,Lead,DON,Director-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Managing Partner,,Assisted Living Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Director of Rehabilitation,,Assisted Living Facility,team_1,Survey,product_49,0
business_unit_1,Contact,Administrator,Director-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Contact,Assisted Living Director,Director-Level,Assisted Living Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Owner / Operator,C-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Contact,Manager of Accounts Receivable,Manager-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Contact,Billing Manager,Manager-Level,Home Health,team_1,Survey,product_49,0
business_unit_1,Contact,Director of Nursing,Director-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Contact,Administrator,Director-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Contact,Administrator,Director-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Contact,senior co0unsel,,Other,team_1,Survey,product_49,0
business_unit_1,Contact,Human Resources Coordinator,Staff-Level,Skilled Nursing Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Administrator,,Assisted Living Facility,team_1,Survey,product_49,0
business_unit_1,Lead,Director,,Mental Health,team_3,Inbound Call,product_1,0
business_unit_1,Contact,Billing,,Physician,team_3,Inbound Call,product_1,1
business_unit_1,Contact,Billing,,PT/OT/Rehab,team_3,Inbound Call,product_4,1
business_unit_3,Lead,Registered Nurse,,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_1,Lead,,,Other Ambulatory Provider,team_3,Demo Request,product_4,0
business_unit_3,Lead,,,Health Plan,team_9,Webinar,product_13,0
business_unit_3,Lead,Principal,,Financial Services,team_9,Webinar,product_13,0
business_unit_3,Lead,RN,,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Lead,Veep,,ACO,team_9,Webinar,product_13,0
business_unit_1,Lead,,,Other Ambulatory Provider,team_3,PPC,product_27,0
business_unit_1,Lead,,,Skilled Nursing Facility,team_1,PPC,product_27,0
business_unit_3,Lead,Manager,,Financial Services,team_9,Webinar,product_13,0
business_unit_3,Lead,Clinic Manager,,Physician / Physician Group,team_9,PPC,product_23,0
business_unit_1,Lead,,,Hospital,team_3,Demo Request,product_7,1
business_unit_1,Lead,,,Other Ambulatory Provider,team_3,Demo Request,product_4,0
business_unit_3,Lead,Vice President quality and payer relations,,Physician / Physician Group,team_9,Webinar,product_13,0
business_unit_3,Lead,Senior VP,,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Lead,"SVP, Healthplan Partnerships",,Other,team_9,Webinar,product_13,0
business_unit_3,Lead,VP,,Other,team_9,Webinar,product_13,0
business_unit_3,Lead,VP Business Development,,Other,team_9,Webinar,product_13,0
business_unit_3,Lead,VP Sales,,Other,team_9,Webinar,product_13,0
business_unit_3,Lead,Senior Partner,,Other,team_9,Webinar,product_13,0
business_unit_3,Lead,President,,Long Term Care,team_9,Webinar,product_13,0
business_unit_3,Lead,CEO,,Other,team_9,Webinar,product_13,0
business_unit_1,Contact,Director of Nursing,Provider-Level,Hospital,team_5,Inbound Call,product_57,0
business_unit_1,Contact,Billing,,Home Health,team_1,Inbound Call,product_4,1
business_unit_3,Contact,Associate Chief Strategy Officer,C-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,"Manager, STARS Performance",Manager-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,"Manager, Quality Programs Pharmacy Services & Population Health",Manager-Level,Other,team_9,Webinar,product_13,0
business_unit_3,Contact,STARS Program Manager,Manager-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,Chief Business Development Officer,C-Level,Other,team_9,Webinar,product_13,0
business_unit_3,Contact,Chief Actuary,VP-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_1,Contact,Licensed Psychologist,Director-Level,Mental Health,team_3,Webinar,product_7,0
business_unit_3,Contact,Chief Administrative Officer,C-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,Quality Analytics Senior Manager,Manager-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,Chief Medical Officer,C-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_1,Contact,Administrator,Director-Level,Mental Health,team_3,Webinar,product_7,0
business_unit_1,Contact,Accounts Receivable,,Mental Health,team_3,Webinar,product_7,0
business_unit_3,Contact,"Manager, Nursing, Population Health",Manager-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,Clinical Quality Manager,Manager-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_1,Contact,Admin,,Mental Health,team_3,Webinar,product_7,1
business_unit_3,Contact,"Vice President, Strategy, Innovation & Population Health Advisory Services",VP-Level,Software Vendor,team_9,Webinar,product_13,0
business_unit_3,Contact,Clinical Quality Manager,Manager-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_1,Contact,Owner,C-Level,Mental Health,team_3,Webinar,product_7,0
business_unit_3,Contact,STARs Program Manager,Manager-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,CEO,C-Level,Consulting Services,team_9,Webinar,product_13,0
business_unit_1,Contact,Owner,C-Level,Hospice,team_1,Demo Request,product_28,0
business_unit_1,Contact,"Vice President, Operations",VP-Level,Hospital,team_5,Content Syndication,product_57,0
business_unit_2,Lead,dir clinical affair,,Pharmaceutical,team_8,Webinar,product_19,0
business_unit_1,Contact,Billing Director,Director-Level,Mental Health,team_3,Webinar,product_7,1
business_unit_1,Contact,Billing,,Home Health,team_1,Inbound Call,product_1,1
business_unit_1,Lead,Administrator,,Skilled Nursing Facility,team_6,Inbound Call,product_3,0
business_unit_3,Lead,,,Other,team_9,Webinar,product_13,0
business_unit_3,Lead,CMO,,Other,team_9,Webinar,product_13,0
business_unit_3,Lead,Partners,,Other,team_9,Webinar,product_13,0
business_unit_1,Contact,"Director, Revenue Cycle",Director-Level,Health System,team_4,Inbound Call,product_37,0
business_unit_2,Lead,,,Consulting Services,team_13,Demo Request,product_7,0
business_unit_1,Lead,,,Other Ambulatory Provider,team_3,PPC,product_27,0
business_unit_1,Contact,Business Center Manager,,Mental Health,team_3,Webinar,product_7,0
business_unit_1,Lead,,,Physician,team_6,PPC,product_3,0
business_unit_1,Contact,,,Other,team_3,Demo Request,product_28,0
business_unit_1,Lead,,,Health System,team_4,Demo Request,product_4,0
business_unit_1,Contact,Billing,Director-Level,DME & Medical Supplies,team_3,Demo Request,product_1,1
business_unit_1,Contact,Biller,Staff-Level,Laboratories,team_3,Inbound Call,product_7,1
business_unit_3,Contact,Chief Executive Officer & Founder,C-Level,Consulting Services,team_9,Webinar,product_13,1
business_unit_3,Contact,Clinical Quality Program DIrector,Director-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,Clinical Quality Consultant,Manager-Level,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_3,Contact,Clinical Quality Program Consultant,,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_1,Contact,MANAGER APPEALS,Manager-Level,Home Health,team_1,Demo Request,product_28,0
business_unit_1,Lead,Owner,,Mental Health,team_3,Inbound Call,product_1,1
business_unit_1,Contact,Director of Clinic Finance and Operations,Director-Level,Physician,team_3,Demo Request,product_23,1
business_unit_1,Contact,Owner,C-Level,Mental Health,team_3,Webinar,product_7,0
business_unit_1,Contact,Administrative Assistant,Staff-Level,Skilled Nursing Facility,team_1,Web Chat,product_1,1
business_unit_1,Lead,Billing,,Physician,team_3,Inbound Call,product_1,0
business_unit_1,Contact,Old ownership,Director-Level,Home Health,team_1,Demo Request,product_47,0
business_unit_1,Lead,Billing,,Home Health,team_1,Inbound Call,product_1,0
business_unit_1,Contact,Billing,,Hospital,team_4,Inbound Call,product_1,0
business_unit_1,Lead,Billing Manager,,Home Health,team_1,Webinar,product_27,0
business_unit_1,Contact,admissions coordinator,,Skilled Nursing Facility,team_1,Webinar,product_27,0
business_unit_1,Contact,,,Hospice,team_1,Webinar,product_27,0
business_unit_1,Lead,,,Mental Health,team_3,Demo Request,product_4,0
business_unit_2,Lead,Chief Commercial Officer,,Clinical Research,team_8,Demo Request,product_7,0
business_unit_1,Lead,ca specialist III,,Other Ambulatory Provider,team_3,Webinar,product_4,0
business_unit_1,Lead,Business office manager,,Hospital,team_4,Webinar,product_27,0
business_unit_1,Lead,Business Office Manager,,Skilled Nursing Facility,team_1,Webinar,product_27,0
business_unit_1,Lead,LCSW,Provider-Level,Other Ambulatory Provider,team_3,Webinar,product_4,0
business_unit_1,Lead,,,Mental Health,team_3,Demo Request,product_4,0
business_unit_1,Lead,,,Physician,team_3,Demo Request,product_7,0
business_unit_1,Lead,,,Consulting Services,team_2,Demo Request,product_7,0
business_unit_1,Lead,Billing,,Home Health,team_1,Demo Request,product_4,1
business_unit_1,Contact,President,C-Level,Home Health,team_1,Webinar,product_27,0
business_unit_1,Contact,Business Office Manager,Staff-Level,Skilled Nursing Facility,team_1,Webinar,product_27,0
business_unit_3,Contact,QA Manager,Manager-Level,Health Plan / Payer,team_9,Webinar,product_23,0
business_unit_1,Contact,,,Home Health,team_1,Demo Request,product_4,0
business_unit_4,Contact,US Market Access,Director-Level,Pharmaceutical,team_11,Webinar,product_60,0
business_unit_1,Contact,President/Owner,C-Level,Hospice,team_1,Demo Request,product_4,1
business_unit_1,Contact,Medical Coding Specialist,Staff-Level,Ambulatory Health Care Facilities,team_1,Demo Request,product_24,1
business_unit_1,Lead,Associate Director of Behavioral Health Services,,Hospital,team_4,Tradeshow,product_34,0
business_unit_1,Lead,Chief Clinical Officer,,Other Ambulatory Provider,team_5,Tradeshow,product_57,0
business_unit_1,Lead,Chief Experience Officer,,Mental Health,team_3,Tradeshow,product_49,1
business_unit_1,Lead,Project Director,,Physician,team_5,Tradeshow,product_57,0
business_unit_1,Lead,Area Wide Associate VP of Plan Based Transition Care Management Programs,,Ambulatory Health Care Facilities,team_5,Tradeshow,product_57,0
business_unit_1,Lead,Coordinator of Children and Youth Services,,Physician,team_5,Tradeshow,product_57,1
business_unit_1,Lead,Vice President of Systems Integration and Innovation,,Hospital,team_4,Tradeshow,product_49,0
business_unit_1,Contact,Executive Director,Director-Level,Physician,team_5,Tradeshow,product_57,0
business_unit_1,Lead,Clinical Trainee,,Hospital,team_4,Tradeshow,product_34,0
business_unit_1,Contact,CEO,C-Level,Mental Health,team_3,Tradeshow,product_4,1
business_unit_1,Contact,Assistant Director,Manager-Level,Facility/Agency,team_3,Tradeshow,product_49,0
business_unit_1,Contact,"VP, Health Information Systems",Director-Level,Hospital,team_4,Tradeshow,product_34,0
business_unit_1,Contact,Director of Compliance  Utilization  and Risk Management,Director-Level,Mental Health,team_3,Tradeshow,product_4,1
business_unit_1,Contact,Associate Vice President,Director-Level,Facility/Agency,team_3,Tradeshow,product_49,0
business_unit_1,Lead,Billing,,Assisted Living Facility,team_1,Inbound Call,product_4,0
business_unit_1,Contact,Billing Officer,Staff-Level,Physician,team_3,Inbound Call,product_1,0
business_unit_1,Contact,Co-Founder,C-Level,Billing Services,team_3,Webinar,product_34,0
business_unit_4,Contact,Pharmacist,,Pharmacy,team_11,Webinar,product_60,0
business_unit_1,Contact,Billing,,Mental Health,team_3,Inbound Call,product_1,1
business_unit_1,Contact,Billing,,Mental Health,team_3,Inbound Call,product_1,0
business_unit_1,Contact,Administrator,,Hospice,team_1,Webinar,product_7,0
business_unit_1,Lead,Deputy Director of Finance,,Other Ambulatory Provider,team_3,Web Chat,product_37,0
business_unit_1,Contact,Billing,,Mental Health,team_3,Inbound Call,product_1,0
business_unit_1,Lead,Owner,,Mental Health,team_3,Inbound Call,product_1,0
business_unit_1,Lead,Biller,Staff-Level,Hospital,team_4,Webinar,product_5,0
business_unit_1,Lead,,,Physician,team_3,PPC,product_7,0
business_unit_1,Contact,Owner,C-Level,Billing Services,team_3,Webinar,product_4,1
business_unit_1,Contact,Chief Financial Officer,C-Level,Mental Health,team_3,Webinar,product_4,0
business_unit_1,Contact,Director of HR,Director-Level,Facility/Agency,team_1,Webinar,product_27,0
business_unit_1,Contact,Biller,Staff-Level,Skilled Nursing Facility,team_1,Webinar,product_27,0
