Product ID,Product Name,Product Category,Price,Quantity Sold,UOM,Region,Customer Segment,Sales Rep Name,Date of Sale
44TVYWIMX0,Forceps,Surgical Supplies,273.2,17,pieces,"Dallas, TX",Hospital,Jennifer Ross,2024-04-04
LLHUVCGIZO,Gauze Sponges,Medical Devices,407.94,54,packs,"Washington, DC",Hospital,Christopher Flores,2024-10-04
0QMM8K5D2Z,Disposable Gloves,Medical Devices,456.02,33,boxes,"Phoenix, AZ",Hospital,Thomas Grimes,2024-08-27
ERDWJVVWDZ,Surgical Masks,Surgical Supplies,115.57,48,boxes,"Phoenix, AZ",Hospital,Ryan Carr,2024-07-06
SV7GD9RX68,"Syringes, 50ml",Medical Devices,418.84,40,boxes,"San Francisco, CA",Clinic,Christine King,2024-06-18
LOYOS3Q80H,"Syringes, 50ml",Surgical Supplies,378.02,13,boxes,"Las Vegas, NV",Hospital,Mallory Barnett,2024-03-19
9HYMCWWXD9,Forceps,Surgical Supplies,52.91,70,pieces,"Atlanta, GA",Clinic,Robert Green,2024-05-10
HMT4TU7BDF,Surgical Scalpels,Medical Devices,237.9,61,pieces,"Houston, TX",Hospital,Daniel Arnold,2024-07-18
TFLVIEMQM4,"Syringes, 50ml",Surgical Supplies,89.5,28,boxes,"Boston, MA",Hospital,Juan Campos,2024-01-09
9JIB84YHQ2,Metformin Tablets,Pharmaceuticals,60.15,37,packs,"Portland, OR",Clinic,Ana Smith,2023-11-07
ZP74Q11LCF,Blood Collection Tubes,Medical Devices,394.72,77,trays,"Phoenix, AZ",Hospital,Mikayla Sanchez,2024-07-08
XUUJOV810O,Antibiotic Ointment,Pharmaceuticals,133.19,23,tubes,"Washington, DC",Clinic,Rebecca Wagner,2024-04-07
JX99FJTM46,Sterile Drapes,Surgical Supplies,342.07,35,packs,"San Antonio, TX",Clinic,Rachel Sutton,2024-06-12
C931PZ50D2,IV Catheters,Surgical Supplies,387.55,84,pieces,"Minneapolis, MN",Clinic,Thomas Silva,2024-01-27
730QPY4RKV,Suture Kits,Surgical Supplies,103.84,27,sets,"Boston, MA",Clinic,Megan Chang,2024-06-29
JLCWLBVBMP,Diagnostic Test Strips,Medical Devices,208.53,73,boxes,"Portland, OR",Hospital,Christine King,2024-08-25
GV0MZVWWCJ,Aspirin Tablets,Pharmaceuticals,147.96,17,packs,"Chicago, IL",Clinic,Robert Green,2024-05-21
5X5L9W9WWR,Surgical Scalpels,Medical Devices,265.89,47,pieces,"San Francisco, CA",Hospital,Mark Harrell,2023-10-15
RIDODNEWEI,Vitamin D Capsules,Pharmaceuticals,106.48,18,bottles,"Las Vegas, NV",Clinic,William Cantu,2024-08-07
MOH258MGIL,Disposable Gloves,Medical Devices,212.09,71,boxes,"San Francisco, CA",Hospital,Jasmine Kelley,2024-01-04
XQ4R7NH21K,Forceps,Surgical Supplies,317.09,51,pieces,"Minneapolis, MN",Clinic,Thomas Garcia,2024-04-01
39UU8BULPP,Atorvastatin Tablets,Pharmaceuticals,114.36,23,packs,"Orlando, FL",Clinic,Thomas Garcia,2023-11-15
Y7CQBZ8VPS,Cough Syrup,Pharmaceuticals,158.18,29,bottles,"Houston, TX",Clinic,Jorge Trujillo,2024-03-07
754WV9UO6H,Cough Syrup,Pharmaceuticals,57.44,1,bottles,"Chicago, IL",Clinic,John Ponce,2024-09-04
F2Y8AH80FO,Adhesive Bandages,Medical Devices,274.88,90,packs,"Minneapolis, MN",Hospital,Thomas Garcia,2024-04-12
G4B7F61T6R,Suture Kits,Surgical Supplies,77.68,42,sets,"Boston, MA",Clinic,Juan Campos,2024-07-01
7VCNHIZ4ET,Blood Collection Tubes,Medical Devices,479.75,26,trays,"Houston, TX",Clinic,Daniel Arnold,2024-03-27
PHDNGKCEAE,Adhesive Bandages,Medical Devices,387.54,18,packs,"Las Vegas, NV",Clinic,Mallory Barnett,2024-04-12
BR653RI225,IV Catheters,Surgical Supplies,122.16,58,pieces,"Houston, TX",Hospital,Ryan Carr,2024-01-22
WVUDHBL0BQ,IV Catheters,Surgical Supplies,439.51,58,pieces,"Chicago, IL",Clinic,John Ponce,2024-06-17
AR0CXWE4ID,Disposable Gloves,Medical Devices,128.05,78,boxes,"San Antonio, TX",Hospital,Rebecca Wagner,2023-12-27
GNXHF9SQF4,Amoxicillin Capsules,Pharmaceuticals,68.61,7,bottles,"Minneapolis, MN",Hospital,Daniel Arnold,2024-09-08
4JONTD6J4Q,Vitamin D Capsules,Pharmaceuticals,82.5,29,bottles,"Seattle, WA",Clinic,Linda West,2024-08-16
4X4KE3NI26,Disposable Gloves,Medical Devices,408.8,33,boxes,"Portland, OR",Clinic,Rebecca Wagner,2024-01-14
K0ON9G9WJV,Surgical Masks,Surgical Supplies,386.64,65,boxes,"Seattle, WA",Hospital,Linda West,2024-04-18
BHGKWW9QI4,Ibuprofen Tablets,Pharmaceuticals,69.86,20,packs,"Houston, TX",Clinic,James Bradley,2024-09-27
P2EE52X093,Diagnostic Test Strips,Medical Devices,232.55,75,boxes,"Phoenix, AZ",Hospital,Mikayla Sanchez,2024-08-21
Y2HU1VZ5DT,Aspirin Tablets,Pharmaceuticals,91.3,22,packs,"Portland, OR",Clinic,Ana Smith,2023-11-21
D3I2AO1C1Y,Surgical Gowns,Surgical Supplies,296.38,48,packs,"Houston, TX",Hospital,James Bradley,2024-03-11
GDT6TLJORR,Surgical Gloves,Surgical Supplies,464.77,8,boxes,"Dallas, TX",Hospital,Jennifer Ross,2024-02-29
KF31LTWI9M,Suture Kits,Surgical Supplies,460.41,64,sets,"Las Vegas, NV",Clinic,William Cantu,2024-08-30
QCOVKY2I2N,Surgical Masks,Surgical Supplies,83.47,46,boxes,"San Antonio, TX",Hospital,Rachel Sutton,2024-09-29
URZA3WMMJ5,Disposable Face Masks,Medical Devices,357.77,66,boxes,"Portland, OR",Hospital,Aaron Snyder,2024-07-22
RFEG170E5B,Sterile Drapes,Surgical Supplies,97.76,12,packs,"Portland, OR",Clinic,Ana Smith,2024-06-05
2ZXMFJ4OCF,Surgical Scalpels,Medical Devices,496.93,87,pieces,"Washington, DC",Hospital,Renee Mcgrath,2024-01-19
LZJR6T92QK,Sterile Drapes,Surgical Supplies,304.62,8,packs,"Portland, OR",Hospital,Ana Smith,2024-01-18
X7YF6OBYY2,Atorvastatin Tablets,Pharmaceuticals,65.75,22,packs,"Boston, MA",Hospital,Megan Chang,2024-03-25
ZHHTTG09E2,Scalpel Blades,Surgical Supplies,189.15,44,pieces,"Dallas, TX",Hospital,Rachel Sutton,2024-03-11
DV3036EIA3,Adhesive Bandages,Medical Devices,115.1,26,packs,"Washington, DC",Hospital,Rebecca Wagner,2024-06-28
4ZF5UWYTQ0,Surgical Gloves,Surgical Supplies,221.92,14,boxes,"Dallas, TX",Clinic,Jorge Trujillo,2024-03-14
E21NIFHTNF,Antibiotic Ointment,Pharmaceuticals,18.55,32,tubes,"San Diego, CA",Clinic,William Sullivan,2024-09-02
DF1CRY9BYK,Amoxicillin Capsules,Pharmaceuticals,359.48,63,bottles,"Las Vegas, NV",Hospital,William Cantu,2023-11-20
TJO03163R0,Forceps,Surgical Supplies,187.34,55,pieces,"Denver, CO",Hospital,Jasmine Kelley,2023-12-07
OSEXMJ6BY4,Gauze Sponges,Medical Devices,173.6,42,packs,"Denver, CO",Hospital,Jasmine Kelley,2024-07-19
L0U7ZI1DR6,Surgical Gowns,Surgical Supplies,163.8,56,packs,"Phoenix, AZ",Clinic,Ryan Carr,2024-08-31
LAKP35NYUF,Antibiotic Ointment,Pharmaceuticals,51.83,7,tubes,"Houston, TX",Clinic,James Bradley,2024-04-25
JBW86IFSHR,Surgical Gloves,Surgical Supplies,135.23,36,boxes,"Phoenix, AZ",Clinic,Jasmine Kelley,2024-05-04
2NRV95OWBH,Antibiotic Ointment,Pharmaceuticals,109.55,46,tubes,"Las Vegas, NV",Clinic,Mallory Barnett,2024-05-13
EJ7B2N0AMT,Cough Syrup,Pharmaceuticals,157.67,15,bottles,"San Francisco, CA",Clinic,Robin Levy,2024-08-05
Q0QQREY41H,Insulin Injection,Pharmaceuticals,407.4,75,syringles,"Philadelphia, PA",Hospital,Mallory Barnett,2024-08-17
JRYL9N8XEM,Cough Syrup,Pharmaceuticals,168.95,68,bottles,"Las Vegas, NV",Hospital,Mallory Barnett,2024-02-07
VS74VSDP7M,Metformin Tablets,Pharmaceuticals,17.18,17,packs,"Las Vegas, NV",Clinic,Thomas Garcia,2024-03-08
TQPR26LFQQ,Gauze Sponges,Medical Devices,213.41,46,packs,"Dallas, TX",Clinic,Kristen Turner,2024-07-05
32FVBRBVDR,Forceps,Surgical Supplies,334.06,42,pieces,"Houston, TX",Hospital,James Bradley,2024-06-23
RAASTOIA3O,Disposable Face Masks,Medical Devices,60.96,68,boxes,"Boston, MA",Clinic,Juan Campos,2024-04-23
YVN8U5QSWJ,Blood Collection Tubes,Medical Devices,310.65,95,trays,"Dallas, TX",Hospital,William Cantu,2024-01-31
XCCFH2PCUC,Forceps,Surgical Supplies,90.11,10,pieces,"Las Vegas, NV",Hospital,William Cantu,2024-06-25
GGK939I44R,Paracetamol Tablets,Pharmaceuticals,146.98,70,packs,"Orlando, FL",Hospital,Thomas Grimes,2024-07-23
ONJ822GEW7,Cough Syrup,Pharmaceuticals,10.43,49,bottles,"Washington, DC",Clinic,Rebecca Wagner,2024-06-18
3NB5KAUGU0,Scalpel Blades,Surgical Supplies,66.61,60,pieces,"Washington, DC",Hospital,Christopher Flores,2024-09-13
7EIQLFXT7W,Gauze Sponges,Medical Devices,178.33,69,packs,"Dallas, TX",Clinic,Robert Green,2023-10-25
U0WLOL8QGH,Atorvastatin Tablets,Pharmaceuticals,68.15,24,packs,"Phoenix, AZ",Clinic,Thomas Grimes,2024-01-12
ICWOB9JOKS,Blood Collection Tubes,Medical Devices,190.06,52,trays,"San Francisco, CA",Hospital,Christine King,2023-12-26
SXC91YYGUS,"Syringes, 50ml",Medical Devices,141.26,95,boxes,"Houston, TX",Hospital,Daniel Arnold,2023-12-28
NP8MQPKQSZ,Antibiotic Ointment,Pharmaceuticals,382.5,37,tubes,"Boston, MA",Hospital,Megan Chang,2023-10-29
YRDKCD4TNL,Gauze Sponges,Medical Devices,137.67,64,packs,"Chicago, IL",Hospital,John Ponce,2024-06-06
INDVXHK6OU,Atorvastatin Tablets,Pharmaceuticals,101.9,1,packs,"Houston, TX",Clinic,James Bradley,2024-05-15
J2I3M6EHAR,Blood Collection Tubes,Medical Devices,443.65,42,trays,"Minneapolis, MN",Clinic,Thomas Silva,2023-12-20
ZSFEPM2BJX,Surgical Scalpels,Medical Devices,173.36,64,pieces,"Houston, TX",Hospital,James Bradley,2024-05-02
OOOQB7H6FE,Paracetamol Tablets,Pharmaceuticals,180.24,7,packs,"San Francisco, CA",Hospital,Christine King,2024-01-24
SK9NCHPSCV,Surgical Gloves,Surgical Supplies,213.03,66,boxes,"Portland, OR",Clinic,Ana Smith,2024-08-01
DBXN9SN4AX,Adhesive Bandages,Medical Devices,456.18,73,packs,"San Francisco, CA",Hospital,William Cantu,2024-06-23
ULT8018IEI,Blood Collection Tubes,Medical Devices,116.26,87,trays,"Denver, CO",Hospital,Lisa Barrera,2024-04-11
BGYQPPVF83,Gauze Sponges,Medical Devices,298.83,89,packs,"San Francisco, CA",Hospital,Aaron Snyder,2024-06-22
ZUFI3B3BCB,Antibiotic Ointment,Pharmaceuticals,145.38,22,tubes,"Boston, MA",Clinic,Juan Campos,2024-08-31
ZXMHX2KPC5,Insulin Injection,Pharmaceuticals,197.33,9,syringles,"Las Vegas, NV",Hospital,William Cantu,2024-05-21
CO6G5GKY3K,Surgical Gloves,Surgical Supplies,381.74,54,boxes,"San Francisco, CA",Hospital,Robin Levy,2024-02-22
YYZGFP91EF,Blood Collection Tubes,Medical Devices,335.76,63,trays,"Minneapolis, MN",Clinic,Thomas Silva,2023-12-17
O8T9JTTSNN,Surgical Scalpels,Medical Devices,141.71,22,pieces,"Houston, TX",Clinic,Jorge Trujillo,2024-04-06
QYVSIZVCRF,Scalpel Blades,Surgical Supplies,417.6,7,pieces,"San Francisco, CA",Clinic,Robin Levy,2023-10-16
ACVFSQACCM,Surgical Scalpels,Medical Devices,392.71,79,pieces,"Boston, MA",Hospital,Megan Chang,2024-01-19
U5B3B9QWN8,Cough Syrup,Pharmaceuticals,481.23,21,bottles,"Las Vegas, NV",Hospital,Mallory Barnett,2024-04-23
SO3GEYG4MK,IV Catheters,Surgical Supplies,473.26,70,pieces,"San Francisco, CA",Clinic,Mark Harrell,2024-05-01
HPLWSVRYVQ,Cough Syrup,Pharmaceuticals,295.0,8,bottles,"Washington, DC",Hospital,Rebecca Wagner,2023-12-17
UQL2HJZLEJ,Surgical Scalpels,Medical Devices,152.12,30,pieces,"San Francisco, CA",Hospital,Christine King,2024-03-05
YP93YPOPO2,Vitamin D Capsules,Pharmaceuticals,447.67,7,bottles,"Washington, DC",Hospital,Rebecca Wagner,2024-04-04
WHLWU7XC6C,Atorvastatin Tablets,Pharmaceuticals,123.99,31,packs,"Phoenix, AZ",Clinic,Ryan Carr,2024-08-19
VTOHAUB0X4,Aspirin Tablets,Pharmaceuticals,89.78,30,packs,"Houston, TX",Hospital,Jorge Trujillo,2023-12-27
2VNGR3IFZV,Metformin Tablets,Pharmaceuticals,65.74,34,packs,"Atlanta, GA",Clinic,William Cantu,2024-02-25
59FD0YNUPK,Surgical Gowns,Surgical Supplies,296.03,19,packs,"Portland, OR",Clinic,Rachel Sutton,2024-09-14
NZA0L9WJD1,Metformin Tablets,Pharmaceuticals,10.87,31,packs,"San Antonio, TX",Clinic,Thomas Silva,2024-02-23
9ZTGF09JQF,Paracetamol Tablets,Pharmaceuticals,13.37,14,packs,"Houston, TX",Clinic,Daniel Arnold,2024-04-30
DCRV7966J8,Gauze Pads,Surgical Supplies,191.12,43,packs,"Houston, TX",Hospital,Jorge Trujillo,2024-04-21
FQQ4R2UV38,Aspirin Tablets,Pharmaceuticals,11.18,15,packs,"San Francisco, CA",Clinic,Robin Levy,2024-09-12
V5B19GZFZU,Metformin Tablets,Pharmaceuticals,108.92,4,packs,"San Francisco, CA",Clinic,Mark Harrell,2024-09-24
JA1FXEMV30,Sterile Drapes,Surgical Supplies,425.87,38,packs,"Portland, OR",Clinic,Aaron Snyder,2024-01-25
JX2H9HOK3U,Atorvastatin Tablets,Pharmaceuticals,499.21,12,packs,"Minneapolis, MN",Hospital,Thomas Garcia,2024-05-21
D4NMA6WXF3,Paracetamol Tablets,Pharmaceuticals,177.61,49,packs,"San Francisco, CA",Clinic,Ana Smith,2024-07-10
VQVW20ENCN,"Syringes, 50ml",Medical Devices,430.13,33,boxes,"San Antonio, TX",Clinic,William Sullivan,2023-10-31
9N0V0RJPDL,Sterile Drapes,Surgical Supplies,184.9,57,packs,"Denver, CO",Clinic,Jorge Trujillo,2024-07-15
DL928UBIBK,Cough Syrup,Pharmaceuticals,92.54,45,bottles,"San Francisco, CA",Clinic,Robin Levy,2024-03-04
VPJ022QPKQ,Aspirin Tablets,Pharmaceuticals,62.06,12,packs,"Portland, OR",Clinic,Renee Mcgrath,2024-06-07
9KDRYATB8J,"Syringes, 50ml",Medical Devices,198.43,46,boxes,"Boston, MA",Clinic,Juan Campos,2024-03-06
3SB17ISLP7,Suture Kits,Surgical Supplies,398.32,13,sets,"Seattle, WA",Clinic,Linda West,2023-12-23
TXPLZ2J887,Ibuprofen Tablets,Pharmaceuticals,18.16,37,packs,"Chicago, IL",Clinic,John Ponce,2024-06-09
GGU7ZFG2WS,Scalpel Blades,Surgical Supplies,343.44,10,pieces,"San Francisco, CA",Hospital,Mark Harrell,2023-11-04
4OBMC0UXC2,Cough Syrup,Pharmaceuticals,33.68,15,bottles,"Phoenix, AZ",Clinic,Ryan Carr,2024-05-09
26Z1H1UZPD,Vitamin D Capsules,Pharmaceuticals,183.78,1,bottles,"Denver, CO",Clinic,Jasmine Kelley,2024-04-23
UOY1OG4Z1A,Vitamin D Capsules,Pharmaceuticals,181.92,28,bottles,"Los Angeles, CA",Clinic,William Sullivan,2023-10-21
UKVNYZMSDQ,Blood Collection Tubes,Medical Devices,107.74,62,trays,"Phoenix, AZ",Hospital,Thomas Grimes,2024-06-16
08LDH9L213,Surgical Gowns,Surgical Supplies,337.17,15,packs,"Dallas, TX",Hospital,Jennifer Ross,2024-04-12
9QTQ602O6J,"Syringes, 50ml",Medical Devices,307.71,11,boxes,"Denver, CO",Clinic,Jasmine Kelley,2024-01-12
WHLE0TLQRD,Amoxicillin Capsules,Pharmaceuticals,148.45,24,bottles,"Phoenix, AZ",Clinic,Ryan Carr,2024-04-27
O97FB9EOW1,Paracetamol Tablets,Pharmaceuticals,20.0,24,packs,"Minneapolis, MN",Clinic,Thomas Silva,2024-06-08
GGQP1GF8PF,IV Tubing Set,Medical Devices,138.57,55,pieces,"Chicago, IL",Hospital,Mikayla Sanchez,2024-05-27
BQ2WVGXADV,Ibuprofen Tablets,Pharmaceuticals,84.17,54,packs,"Washington, DC",Hospital,Rebecca Wagner,2024-06-29
61NXX8RCH9,Sterile Drapes,Surgical Supplies,231.32,42,packs,"San Antonio, TX",Hospital,Kristen Turner,2024-01-03
J9892DIM6F,Suture Kits,Surgical Supplies,415.22,8,sets,"Chicago, IL",Hospital,Thomas Silva,2024-09-13
5MITTMHLN2,Scalpel Blades,Surgical Supplies,409.09,68,pieces,"Phoenix, AZ",Clinic,Thomas Grimes,2024-04-12
YMTFMTX267,Diagnostic Test Strips,Medical Devices,151.91,39,boxes,"Phoenix, AZ",Hospital,Mikayla Sanchez,2024-01-23
7JM6365QCK,IV Tubing Set,Medical Devices,490.2,20,pieces,"Boston, MA",Hospital,Megan Chang,2024-05-19
SCFPGRYL3F,Amoxicillin Capsules,Pharmaceuticals,62.38,49,bottles,"Chicago, IL",Hospital,John Ponce,2023-11-14
7094VAW3AI,Diagnostic Test Strips,Medical Devices,340.54,69,boxes,"Denver, CO",Clinic,Lisa Barrera,2023-10-20
SMZ4H02QWO,Suture Kits,Surgical Supplies,51.38,33,sets,"Orlando, FL",Clinic,Thomas Silva,2024-01-15
AG2U17NU62,Gauze Pads,Surgical Supplies,459.64,52,packs,"Denver, CO",Hospital,Jasmine Kelley,2024-08-19
FQMCUEULCL,Gauze Sponges,Medical Devices,190.83,21,packs,"Portland, OR",Hospital,Ana Smith,2023-11-21
JAUZOFNDI3,Paracetamol Tablets,Pharmaceuticals,454.16,59,packs,"San Francisco, CA",Hospital,Robin Levy,2024-04-25
NEGJXD07AA,IV Tubing Set,Medical Devices,53.27,61,pieces,"Phoenix, AZ",Clinic,Mikayla Sanchez,2024-07-13
1R61AHV2Y2,Surgical Gloves,Surgical Supplies,461.28,15,boxes,"Chicago, IL",Clinic,John Ponce,2024-05-12
ZQ8Z3MZR9H,Gauze Pads,Surgical Supplies,440.66,32,packs,"Phoenix, AZ",Hospital,Rebecca Wagner,2024-01-06
G7QIWVVVYS,Cough Syrup,Pharmaceuticals,86.38,67,bottles,"Washington, DC",Hospital,Renee Mcgrath,2024-04-10
ET8CRPHRXW,Aspirin Tablets,Pharmaceuticals,129.53,36,packs,"San Francisco, CA",Clinic,Mark Harrell,2024-03-12
ZLFKONWR5P,Disposable Gloves,Medical Devices,463.53,96,boxes,"Portland, OR",Hospital,Ana Smith,2023-11-26
RTLQZ2K4TW,Adhesive Bandages,Medical Devices,495.01,75,packs,"Chicago, IL",Hospital,John Ponce,2024-02-20
LTQWBG7SU1,Insulin Injection,Pharmaceuticals,102.24,27,syringles,"Dallas, TX",Hospital,Kristen Turner,2024-10-10
GOUEJHSW7Y,Insulin Injection,Pharmaceuticals,10.42,26,syringles,"Chicago, IL",Clinic,John Ponce,2023-10-31
GWI8ZIP0NV,Diagnostic Test Strips,Medical Devices,349.93,25,boxes,"Chicago, IL",Clinic,John Ponce,2023-12-09
ZEFCMVCPXL,Atorvastatin Tablets,Pharmaceuticals,58.53,36,packs,"Washington, DC",Clinic,Christopher Flores,2024-08-20
E5AK58W60R,Ibuprofen Tablets,Pharmaceuticals,136.15,45,packs,"Orlando, FL",Hospital,Kyle Blair,2024-08-21
A5R6NESJ0F,Diagnostic Test Strips,Medical Devices,473.15,98,boxes,"Atlanta, GA",Hospital,Robert Green,2023-11-22
9NJD3IK47S,"Syringes, 50ml",Medical Devices,249.7,39,boxes,"Minneapolis, MN",Clinic,Thomas Garcia,2024-08-19
OBGVLY2TN4,Amoxicillin Capsules,Pharmaceuticals,138.68,31,bottles,"Minneapolis, MN",Hospital,Thomas Silva,2024-08-25
9656VC7NZK,Sterile Drapes,Surgical Supplies,341.4,55,packs,"San Francisco, CA",Clinic,Robin Levy,2024-04-08
DES8O9UHZM,Atorvastatin Tablets,Pharmaceuticals,142.26,47,packs,"Los Angeles, CA",Clinic,William Sullivan,2023-12-16
74AAC5MEJU,Sterile Drapes,Surgical Supplies,253.26,50,packs,"Phoenix, AZ",Hospital,Christopher Flores,2024-04-12
KDO0PEJ7EU,Blood Collection Tubes,Medical Devices,498.58,88,trays,"Portland, OR",Hospital,Ana Smith,2023-10-23
B3T0C2USX7,Gauze Pads,Surgical Supplies,495.47,50,packs,"Las Vegas, NV",Hospital,Mallory Barnett,2024-07-21
RQD9Z238XO,Ibuprofen Tablets,Pharmaceuticals,309.76,19,packs,"Las Vegas, NV",Hospital,Mallory Barnett,2023-12-23
HQUJBWL73F,"Syringes, 50ml",Medical Devices,324.33,17,boxes,"Portland, OR",Clinic,Ana Smith,2024-02-11
GKICP8EB3R,Gauze Pads,Surgical Supplies,74.67,64,packs,"Houston, TX",Clinic,James Bradley,2024-05-16
GFFZLBIWDD,Suture Kits,Surgical Supplies,292.35,33,sets,"Washington, DC",Hospital,James Bradley,2024-06-09
EHDC42CYM6,Surgical Masks,Surgical Supplies,250.44,34,boxes,"Orlando, FL",Clinic,Kyle Blair,2024-01-09
EGRW80Q0F5,Suture Kits,Surgical Supplies,306.44,62,sets,"Houston, TX",Hospital,James Bradley,2024-03-02
9BYLCZP75G,Surgical Gloves,Surgical Supplies,239.1,40,boxes,"Washington, DC",Clinic,Christopher Flores,2024-05-16
VBLAMMELIM,Forceps,Surgical Supplies,208.18,37,pieces,"Miami, FL",Hospital,Robin Levy,2024-01-20
BTXBM0M55E,"Syringes, 50ml",Surgical Supplies,403.2,52,boxes,"Las Vegas, NV",Clinic,Mallory Barnett,2024-08-23
LYVE14JAJ9,Antibiotic Ointment,Pharmaceuticals,58.7,3,tubes,"Phoenix, AZ",Clinic,Ryan Carr,2024-04-22
5I4VKER0K5,Metformin Tablets,Pharmaceuticals,411.89,19,packs,"Seattle, WA",Hospital,Linda West,2024-06-08
E1KONEDOBC,IV Tubing Set,Medical Devices,254.67,24,pieces,"San Francisco, CA",Hospital,Christine King,2024-08-21
38AA3BG7MJ,Insulin Injection,Pharmaceuticals,198.42,1,syringles,"Los Angeles, CA",Clinic,William Sullivan,2023-11-12
8WMDPY4Q4Z,"Syringes, 50ml",Surgical Supplies,243.02,23,boxes,"San Francisco, CA",Clinic,Linda West,2024-08-12
2IW1T6O8PM,Scalpel Blades,Surgical Supplies,288.31,33,pieces,"Philadelphia, PA",Clinic,Mikayla Sanchez,2024-01-18
NR1LPLUV9L,Amoxicillin Capsules,Pharmaceuticals,84.36,5,bottles,"Denver, CO",Clinic,Lisa Barrera,2023-12-29
4IWI4EHZOL,Blood Collection Tubes,Medical Devices,491.29,47,trays,"Orlando, FL",Hospital,Kyle Blair,2024-06-19
G2Z9HZOEVT,Scalpel Blades,Surgical Supplies,448.5,42,pieces,"Phoenix, AZ",Hospital,Thomas Grimes,2024-03-19
EUXV0P87S0,Adhesive Bandages,Medical Devices,343.16,51,packs,"Houston, TX",Hospital,Juan Campos,2024-07-14
UBA9PYK9XU,Atorvastatin Tablets,Pharmaceuticals,446.24,25,packs,"Atlanta, GA",Hospital,James Bradley,2023-11-16
SFR68W7112,Blood Collection Tubes,Medical Devices,312.81,6,trays,"Phoenix, AZ",Clinic,Ryan Carr,2024-05-30
2612I1NEJM,Disposable Gloves,Medical Devices,260.58,6,boxes,"Phoenix, AZ",Clinic,Thomas Grimes,2024-04-06
S5G2OTMV2C,Insulin Injection,Pharmaceuticals,187.96,22,syringles,"Seattle, WA",Clinic,Linda West,2024-07-11
HF4XSGE4CO,Gauze Sponges,Medical Devices,167.71,82,packs,"Phoenix, AZ",Hospital,Thomas Grimes,2023-10-23
SA4924NF56,Paracetamol Tablets,Pharmaceuticals,430.41,61,packs,"Washington, DC",Hospital,Renee Mcgrath,2023-11-09
FWJ6RQ66H5,Blood Collection Tubes,Medical Devices,382.27,84,trays,"Atlanta, GA",Hospital,Robert Green,2024-06-08
5FQYO9VE2D,Catheters,Medical Devices,50.94,32,pieces,"Washington, DC",Clinic,Renee Mcgrath,2024-10-11
BT24DHOKQQ,Antibiotic Ointment,Pharmaceuticals,72.87,17,tubes,"Washington, DC",Clinic,Ana Smith,2023-11-24
CW9VV6YVUU,Surgical Gloves,Surgical Supplies,115.58,24,boxes,"Las Vegas, NV",Clinic,Megan Chang,2024-01-14
FK8U6KOZFY,Cough Syrup,Pharmaceuticals,12.67,2,bottles,"Las Vegas, NV",Clinic,Mallory Barnett,2023-11-02
HZSO9OQYQJ,Disposable Gloves,Medical Devices,176.14,37,boxes,"Chicago, IL",Clinic,Christine King,2024-08-07
6WP5Z2FFPS,Ibuprofen Tablets,Pharmaceuticals,264.37,12,packs,"Las Vegas, NV",Hospital,William Cantu,2023-11-21
FVBNEIYY3X,Amoxicillin Capsules,Pharmaceuticals,359.78,38,bottles,"Seattle, WA",Hospital,Linda West,2024-07-02
BW0IMOU6DV,Surgical Gloves,Surgical Supplies,339.22,52,boxes,"Minneapolis, MN",Clinic,Thomas Silva,2024-02-28
JKUV8O1SGC,Surgical Masks,Surgical Supplies,392.59,6,boxes,"Portland, OR",Clinic,Ana Smith,2024-04-26
GCIIS5ZXOT,Suture Kits,Surgical Supplies,253.42,51,sets,"Phoenix, AZ",Hospital,Thomas Grimes,2024-02-27
BULZSA744Y,Vitamin D Capsules,Pharmaceuticals,498.05,62,bottles,"Minneapolis, MN",Hospital,Thomas Garcia,2023-12-29
U11D6KHQU3,Antibiotic Ointment,Pharmaceuticals,115.5,22,tubes,"Chicago, IL",Hospital,John Ponce,2024-08-19
J3N5S2KAUC,Atorvastatin Tablets,Pharmaceuticals,49.85,45,packs,"Phoenix, AZ",Clinic,Ryan Carr,2023-11-08
XDAU44R3SA,Cough Syrup,Pharmaceuticals,192.53,17,bottles,"Houston, TX",Clinic,Ana Smith,2024-02-28
EIRKSX6K2G,Gauze Sponges,Medical Devices,274.2,15,packs,"Las Vegas, NV",Clinic,Mallory Barnett,2024-07-26
XDPY3KMNNY,Disposable Face Masks,Medical Devices,127.45,36,boxes,"Dallas, TX",Clinic,Jennifer Ross,2024-04-15
2AMLAS93JV,Surgical Gloves,Surgical Supplies,263.4,33,boxes,"Washington, DC",Clinic,Ana Smith,2024-04-20
08G50FYMUH,Ibuprofen Tablets,Pharmaceuticals,85.26,43,packs,"Washington, DC",Hospital,Christopher Flores,2023-11-24
2R8NISM4I7,IV Catheters,Surgical Supplies,55.55,54,pieces,"Houston, TX",Hospital,James Bradley,2023-12-29
79WJHFMG5S,Atorvastatin Tablets,Pharmaceuticals,130.47,46,packs,"Boston, MA",Clinic,Mallory Barnett,2024-07-07
X8DJ09GU2M,"Syringes, 50ml",Surgical Supplies,410.47,32,boxes,"Orlando, FL",Hospital,Kyle Blair,2024-02-05
82C3RS74X4,IV Tubing Set,Medical Devices,453.87,64,pieces,"Las Vegas, NV",Hospital,Thomas Grimes,2024-07-10
